datafield_id,dataset_id,data_category,data_type
anl14_actvalue_ebit_fy0,analyst14,,MATRIX
anl14_actvalue_ebitda_fy0,analyst14,,MATRIX
anl14_actvalue_eps_fy0,analyst14,,MATRIX
anl14_actvalue_epsrep_fy0,analyst14,,MATRIX
anl14_actvalue_ntp_fy0,analyst14,,MATRIX
anl14_actvalue_ntprep_fy0,analyst14,,MATRIX
anl14_actvalue_opp_fy0,analyst14,,MATRIX
anl14_actvalue_ptp_fy0,analyst14,,MATRIX
anl14_actvalue_ptprep_fy0,analyst14,,MATRIX
anl14_actvalue_revenue_fy0,analyst14,,MATRIX
anl14_actvalue_roe_fy0,analyst14,,MATRIX
anl14_buy,analyst14,,MATRIX
anl14_curperiodtype,analyst14,,MATRIX
anl14_cursharesoutstanding,analyst14,,MATRIX
anl14_high_bvps_fy1,analyst14,,MATRIX
anl14_high_bvps_fy2,analyst14,,MATRIX
anl14_high_bvps_fy3,analyst14,,MATRIX
anl14_high_capex_fy1,analyst14,,MATRIX
anl14_high_capex_fy2,analyst14,,MATRIX
anl14_high_capex_fy3,analyst14,,MATRIX
anl14_high_cfps_fy1,analyst14,,MATRIX
anl14_high_cfps_fy2,analyst14,,MATRIX
anl14_high_cfps_fy3,analyst14,,MATRIX
anl14_high_div_fy1,analyst14,,MATRIX
anl14_high_div_fy2,analyst14,,MATRIX
anl14_high_ebit_fy1,analyst14,,MATRIX
anl14_high_ebit_fy2,analyst14,,MATRIX
anl14_high_ebit_fy3,analyst14,,MATRIX
anl14_high_ebitda_fy1,analyst14,,MATRIX
anl14_high_ebitda_fy2,analyst14,,MATRIX
anl14_high_ebitda_fy3,analyst14,,MATRIX
anl14_high_eps_fy1,analyst14,,MATRIX
anl14_high_eps_fy2,analyst14,,MATRIX
anl14_high_eps_fy3,analyst14,,MATRIX
anl14_high_epsrep_fy1,analyst14,,MATRIX
anl14_high_epsrep_fy2,analyst14,,MATRIX
anl14_high_epsrep_fy3,analyst14,,MATRIX
anl14_high_ntp_fy1,analyst14,,MATRIX
anl14_high_ntp_fy2,analyst14,,MATRIX
anl14_high_ntp_fy3,analyst14,,MATRIX
anl14_high_ntprep_fy1,analyst14,,MATRIX
anl14_high_ntprep_fy2,analyst14,,MATRIX
anl14_high_ntprep_fy3,analyst14,,MATRIX
anl14_high_opp_fy1,analyst14,,MATRIX
anl14_high_opp_fy2,analyst14,,MATRIX
anl14_high_opp_fy3,analyst14,,MATRIX
anl14_high_ptp_fy1,analyst14,,MATRIX
anl14_high_ptp_fy2,analyst14,,MATRIX
anl14_high_ptp_fy3,analyst14,,MATRIX
anl14_high_ptprep_fy1,analyst14,,MATRIX
anl14_high_ptprep_fy2,analyst14,,MATRIX
anl14_high_ptprep_fy3,analyst14,,MATRIX
anl14_high_revenue_fy1,analyst14,,MATRIX
anl14_high_revenue_fy2,analyst14,,MATRIX
anl14_high_revenue_fy3,analyst14,,MATRIX
anl14_high_roa_fy1,analyst14,,MATRIX
anl14_high_roa_fy2,analyst14,,MATRIX
anl14_high_roe_fy1,analyst14,,MATRIX
anl14_high_roe_fy2,analyst14,,MATRIX
anl14_high_roe_fy3,analyst14,,MATRIX
anl14_hold,analyst14,,MATRIX
anl14_low_bvps_fy1,analyst14,,MATRIX
anl14_low_bvps_fy2,analyst14,,MATRIX
anl14_low_bvps_fy3,analyst14,,MATRIX
anl14_low_capex_fy1,analyst14,,MATRIX
anl14_low_capex_fy2,analyst14,,MATRIX
anl14_low_capex_fy3,analyst14,,MATRIX
anl14_low_cfps_fy1,analyst14,,MATRIX
anl14_low_cfps_fy2,analyst14,,MATRIX
anl14_low_cfps_fy3,analyst14,,MATRIX
anl14_low_div_fy1,analyst14,,MATRIX
anl14_low_div_fy2,analyst14,,MATRIX
anl14_low_ebit_fy1,analyst14,,MATRIX
anl14_low_ebit_fy2,analyst14,,MATRIX
anl14_low_ebit_fy3,analyst14,,MATRIX
anl14_low_ebitda_fy1,analyst14,,MATRIX
anl14_low_ebitda_fy2,analyst14,,MATRIX
anl14_low_ebitda_fy3,analyst14,,MATRIX
anl14_low_eps_fy1,analyst14,,MATRIX
anl14_low_eps_fy2,analyst14,,MATRIX
anl14_low_eps_fy3,analyst14,,MATRIX
anl14_low_epsrep_fy1,analyst14,,MATRIX
anl14_low_epsrep_fy2,analyst14,,MATRIX
anl14_low_epsrep_fy3,analyst14,,MATRIX
anl14_low_ntp_fy1,analyst14,,MATRIX
anl14_low_ntp_fy2,analyst14,,MATRIX
anl14_low_ntp_fy3,analyst14,,MATRIX
anl14_low_ntprep_fy1,analyst14,,MATRIX
anl14_low_ntprep_fy2,analyst14,,MATRIX
anl14_low_ntprep_fy3,analyst14,,MATRIX
anl14_low_opp_fy1,analyst14,,MATRIX
anl14_low_opp_fy2,analyst14,,MATRIX
anl14_low_opp_fy3,analyst14,,MATRIX
anl14_low_ptp_fy1,analyst14,,MATRIX
anl14_low_ptp_fy2,analyst14,,MATRIX
anl14_low_ptp_fy3,analyst14,,MATRIX
anl14_low_ptprep_fy1,analyst14,,MATRIX
anl14_low_ptprep_fy2,analyst14,,MATRIX
anl14_low_ptprep_fy3,analyst14,,MATRIX
anl14_low_revenue_fy1,analyst14,,MATRIX
anl14_low_revenue_fy2,analyst14,,MATRIX
anl14_low_revenue_fy3,analyst14,,MATRIX
anl14_low_roa_fy1,analyst14,,MATRIX
anl14_low_roa_fy2,analyst14,,MATRIX
anl14_low_roe_fy1,analyst14,,MATRIX
anl14_low_roe_fy2,analyst14,,MATRIX
anl14_low_roe_fy3,analyst14,,MATRIX
anl14_mean_bvps_fy1,analyst14,,MATRIX
anl14_mean_bvps_fy2,analyst14,,MATRIX
anl14_mean_bvps_fy3,analyst14,,MATRIX
anl14_mean_capex_fy1,analyst14,,MATRIX
anl14_mean_capex_fy2,analyst14,,MATRIX
anl14_mean_capex_fy3,analyst14,,MATRIX
anl14_mean_cfps_fy1,analyst14,,MATRIX
anl14_mean_cfps_fy2,analyst14,,MATRIX
anl14_mean_cfps_fy3,analyst14,,MATRIX
anl14_mean_div_fy1,analyst14,,MATRIX
anl14_mean_div_fy2,analyst14,,MATRIX
anl14_mean_ebit_fy1,analyst14,,MATRIX
anl14_mean_ebit_fy2,analyst14,,MATRIX
anl14_mean_ebit_fy3,analyst14,,MATRIX
anl14_mean_ebitda_fy1,analyst14,,MATRIX
anl14_mean_ebitda_fy2,analyst14,,MATRIX
anl14_mean_ebitda_fy3,analyst14,,MATRIX
anl14_mean_eps_fy1,analyst14,,MATRIX
anl14_mean_eps_fy2,analyst14,,MATRIX
anl14_mean_eps_fy3,analyst14,,MATRIX
anl14_mean_epsrep_fy1,analyst14,,MATRIX
anl14_mean_epsrep_fy2,analyst14,,MATRIX
anl14_mean_epsrep_fy3,analyst14,,MATRIX
anl14_mean_ntp_fy1,analyst14,,MATRIX
anl14_mean_ntp_fy2,analyst14,,MATRIX
anl14_mean_ntp_fy3,analyst14,,MATRIX
anl14_mean_ntprep_fy1,analyst14,,MATRIX
anl14_mean_ntprep_fy2,analyst14,,MATRIX
anl14_mean_ntprep_fy3,analyst14,,MATRIX
anl14_mean_opp_fy1,analyst14,,MATRIX
anl14_mean_opp_fy2,analyst14,,MATRIX
anl14_mean_opp_fy3,analyst14,,MATRIX
anl14_mean_ptp_fy1,analyst14,,MATRIX
anl14_mean_ptp_fy2,analyst14,,MATRIX
anl14_mean_ptp_fy3,analyst14,,MATRIX
anl14_mean_ptprep_fy1,analyst14,,MATRIX
anl14_mean_ptprep_fy2,analyst14,,MATRIX
anl14_mean_ptprep_fy3,analyst14,,MATRIX
anl14_mean_revenue_fy1,analyst14,,MATRIX
anl14_mean_revenue_fy2,analyst14,,MATRIX
anl14_mean_revenue_fy3,analyst14,,MATRIX
anl14_mean_roa_fy1,analyst14,,MATRIX
anl14_mean_roa_fy2,analyst14,,MATRIX
anl14_mean_roe_fy1,analyst14,,MATRIX
anl14_mean_roe_fy2,analyst14,,MATRIX
anl14_mean_roe_fy3,analyst14,,MATRIX
anl14_meanrating,analyst14,,MATRIX
anl14_median_bvps_fy1,analyst14,,MATRIX
anl14_median_bvps_fy2,analyst14,,MATRIX
anl14_median_bvps_fy3,analyst14,,MATRIX
anl14_median_capex_fy1,analyst14,,MATRIX
anl14_median_capex_fy2,analyst14,,MATRIX
anl14_median_capex_fy3,analyst14,,MATRIX
anl14_median_cfps_fy1,analyst14,,MATRIX
anl14_median_cfps_fy2,analyst14,,MATRIX
anl14_median_cfps_fy3,analyst14,,MATRIX
anl14_median_div_fy1,analyst14,,MATRIX
anl14_median_div_fy2,analyst14,,MATRIX
anl14_median_ebit_fy1,analyst14,,MATRIX
anl14_median_ebit_fy2,analyst14,,MATRIX
anl14_median_ebit_fy3,analyst14,,MATRIX
anl14_median_ebitda_fy1,analyst14,,MATRIX
anl14_median_ebitda_fy2,analyst14,,MATRIX
anl14_median_ebitda_fy3,analyst14,,MATRIX
anl14_median_eps_fy1,analyst14,,MATRIX
anl14_median_eps_fy2,analyst14,,MATRIX
anl14_median_eps_fy3,analyst14,,MATRIX
anl14_median_epsrep_fy1,analyst14,,MATRIX
anl14_median_epsrep_fy2,analyst14,,MATRIX
anl14_median_epsrep_fy3,analyst14,,MATRIX
anl14_median_ntp_fy1,analyst14,,MATRIX
anl14_median_ntp_fy2,analyst14,,MATRIX
anl14_median_ntp_fy3,analyst14,,MATRIX
anl14_median_ntprep_fy1,analyst14,,MATRIX
anl14_median_ntprep_fy2,analyst14,,MATRIX
anl14_median_ntprep_fy3,analyst14,,MATRIX
anl14_median_opp_fy1,analyst14,,MATRIX
anl14_median_opp_fy2,analyst14,,MATRIX
anl14_median_opp_fy3,analyst14,,MATRIX
anl14_median_ptp_fy1,analyst14,,MATRIX
anl14_median_ptp_fy2,analyst14,,MATRIX
anl14_median_ptp_fy3,analyst14,,MATRIX
anl14_median_ptprep_fy1,analyst14,,MATRIX
anl14_median_ptprep_fy2,analyst14,,MATRIX
anl14_median_ptprep_fy3,analyst14,,MATRIX
anl14_median_revenue_fy1,analyst14,,MATRIX
anl14_median_revenue_fy2,analyst14,,MATRIX
anl14_median_revenue_fy3,analyst14,,MATRIX
anl14_median_roa_fy1,analyst14,,MATRIX
anl14_median_roa_fy2,analyst14,,MATRIX
anl14_median_roe_fy1,analyst14,,MATRIX
anl14_median_roe_fy2,analyst14,,MATRIX
anl14_median_roe_fy3,analyst14,,MATRIX
anl14_numofests_bvps_fy1,analyst14,,MATRIX
anl14_numofests_bvps_fy2,analyst14,,MATRIX
anl14_numofests_bvps_fy3,analyst14,,MATRIX
anl14_numofests_capex_fy1,analyst14,,MATRIX
anl14_numofests_capex_fy2,analyst14,,MATRIX
anl14_numofests_capex_fy3,analyst14,,MATRIX
anl14_numofests_cfps_fy1,analyst14,,MATRIX
anl14_numofests_cfps_fy2,analyst14,,MATRIX
anl14_numofests_cfps_fy3,analyst14,,MATRIX
anl14_numofests_div_fy1,analyst14,,MATRIX
anl14_numofests_div_fy2,analyst14,,MATRIX
anl14_numofests_ebit_fy1,analyst14,,MATRIX
anl14_numofests_ebit_fy2,analyst14,,MATRIX
anl14_numofests_ebit_fy3,analyst14,,MATRIX
anl14_numofests_ebitda_fy1,analyst14,,MATRIX
anl14_numofests_ebitda_fy2,analyst14,,MATRIX
anl14_numofests_ebitda_fy3,analyst14,,MATRIX
anl14_numofests_eps_fy1,analyst14,,MATRIX
anl14_numofests_eps_fy2,analyst14,,MATRIX
anl14_numofests_eps_fy3,analyst14,,MATRIX
anl14_numofests_epsrep_fy1,analyst14,,MATRIX
anl14_numofests_epsrep_fy2,analyst14,,MATRIX
anl14_numofests_epsrep_fy3,analyst14,,MATRIX
anl14_numofests_ntp_fy1,analyst14,,MATRIX
anl14_numofests_ntp_fy2,analyst14,,MATRIX
anl14_numofests_ntp_fy3,analyst14,,MATRIX
anl14_numofests_ntprep_fy1,analyst14,,MATRIX
anl14_numofests_ntprep_fy2,analyst14,,MATRIX
anl14_numofests_ntprep_fy3,analyst14,,MATRIX
anl14_numofests_opp_fy1,analyst14,,MATRIX
anl14_numofests_opp_fy2,analyst14,,MATRIX
anl14_numofests_opp_fy3,analyst14,,MATRIX
anl14_numofests_ptp_fy1,analyst14,,MATRIX
anl14_numofests_ptp_fy2,analyst14,,MATRIX
anl14_numofests_ptp_fy3,analyst14,,MATRIX
anl14_numofests_ptprep_fy1,analyst14,,MATRIX
anl14_numofests_ptprep_fy2,analyst14,,MATRIX
anl14_numofests_ptprep_fy3,analyst14,,MATRIX
anl14_numofests_revenue_fy1,analyst14,,MATRIX
anl14_numofests_revenue_fy2,analyst14,,MATRIX
anl14_numofests_revenue_fy3,analyst14,,MATRIX
anl14_numofests_roa_fy1,analyst14,,MATRIX
anl14_numofests_roa_fy2,analyst14,,MATRIX
anl14_numofests_roe_fy1,analyst14,,MATRIX
anl14_numofests_roe_fy2,analyst14,,MATRIX
anl14_numofests_roe_fy3,analyst14,,MATRIX
anl14_outperform,analyst14,,MATRIX
anl14_sell,analyst14,,MATRIX
anl14_stddev_bvps_fy1,analyst14,,MATRIX
anl14_stddev_bvps_fy2,analyst14,,MATRIX
anl14_stddev_bvps_fy3,analyst14,,MATRIX
anl14_stddev_capex_fy1,analyst14,,MATRIX
anl14_stddev_capex_fy2,analyst14,,MATRIX
anl14_stddev_capex_fy3,analyst14,,MATRIX
anl14_stddev_cfps_fy1,analyst14,,MATRIX
anl14_stddev_cfps_fy2,analyst14,,MATRIX
anl14_stddev_cfps_fy3,analyst14,,MATRIX
anl14_stddev_div_fy1,analyst14,,MATRIX
anl14_stddev_div_fy2,analyst14,,MATRIX
anl14_stddev_ebit_fy1,analyst14,,MATRIX
anl14_stddev_ebit_fy2,analyst14,,MATRIX
anl14_stddev_ebit_fy3,analyst14,,MATRIX
anl14_stddev_ebitda_fy1,analyst14,,MATRIX
anl14_stddev_ebitda_fy2,analyst14,,MATRIX
anl14_stddev_ebitda_fy3,analyst14,,MATRIX
anl14_stddev_eps_fy1,analyst14,,MATRIX
anl14_stddev_eps_fy2,analyst14,,MATRIX
anl14_stddev_eps_fy3,analyst14,,MATRIX
anl14_stddev_epsrep_fy1,analyst14,,MATRIX
anl14_stddev_epsrep_fy2,analyst14,,MATRIX
anl14_stddev_epsrep_fy3,analyst14,,MATRIX
anl14_stddev_ntp_fy1,analyst14,,MATRIX
anl14_stddev_ntp_fy2,analyst14,,MATRIX
anl14_stddev_ntp_fy3,analyst14,,MATRIX
anl14_stddev_ntprep_fy1,analyst14,,MATRIX
anl14_stddev_ntprep_fy2,analyst14,,MATRIX
anl14_stddev_ntprep_fy3,analyst14,,MATRIX
anl14_stddev_opp_fy1,analyst14,,MATRIX
anl14_stddev_opp_fy2,analyst14,,MATRIX
anl14_stddev_opp_fy3,analyst14,,MATRIX
anl14_stddev_ptp_fy1,analyst14,,MATRIX
anl14_stddev_ptp_fy2,analyst14,,MATRIX
anl14_stddev_ptp_fy3,analyst14,,MATRIX
anl14_stddev_ptprep_fy1,analyst14,,MATRIX
anl14_stddev_ptprep_fy2,analyst14,,MATRIX
anl14_stddev_ptprep_fy3,analyst14,,MATRIX
anl14_stddev_revenue_fy1,analyst14,,MATRIX
anl14_stddev_revenue_fy2,analyst14,,MATRIX
anl14_stddev_revenue_fy3,analyst14,,MATRIX
anl14_stddev_roa_fy1,analyst14,,MATRIX
anl14_stddev_roa_fy2,analyst14,,MATRIX
anl14_stddev_roe_fy1,analyst14,,MATRIX
anl14_stddev_roe_fy2,analyst14,,MATRIX
anl14_stddev_roe_fy3,analyst14,,MATRIX
anl14_underperform,analyst14,,MATRIX
anl14_xrefmap,analyst14,,MATRIX
anl39_analyststart,analyst39,,MATRIX
anl39_brokerstart,analyst39,,MATRIX
anl39_curfperiodend,analyst39,,MATRIX
anl39_curfyearend,analyst39,,MATRIX
anl39_cursharesoutstanding,analyst39,,MATRIX
anl39_xrefmap,analyst39,,MATRIX
anl46_performancepercentile,analyst46,,MATRIX
anl4_adjusted_netincome_ft,analyst4,,MATRIX
anl4_afv4_cfps_high,analyst4,,MATRIX
anl4_afv4_cfps_low,analyst4,,MATRIX
anl4_afv4_cfps_mean,analyst4,,MATRIX
anl4_afv4_cfps_median,analyst4,,MATRIX
anl4_afv4_cfps_number,analyst4,,MATRIX
anl4_afv4_div_high,analyst4,,MATRIX
anl4_afv4_div_low,analyst4,,MATRIX
anl4_afv4_div_mean,analyst4,,MATRIX
anl4_afv4_div_median,analyst4,,MATRIX
anl4_afv4_div_number,analyst4,,MATRIX
anl4_afv4_div_std,analyst4,,MATRIX
anl4_afv4_dts_spe,analyst4,,MATRIX
anl4_afv4_dts_spfc,analyst4,,MATRIX
anl4_afv4_eps_high,analyst4,,MATRIX
anl4_afv4_eps_low,analyst4,,MATRIX
anl4_afv4_eps_mean,analyst4,,MATRIX
anl4_afv4_eps_number,analyst4,,MATRIX
anl4_afv4_median_eps,analyst4,,MATRIX
anl4_bvps_flag,analyst4,,MATRIX
anl4_capex_flag,analyst4,,MATRIX
anl4_cff_flag,analyst4,,MATRIX
anl4_cfi_flag,analyst4,,MATRIX
anl4_cfo_flag,analyst4,,MATRIX
anl4_custom_eps_flag,analyst4,,MATRIX
anl4_ebit_high,analyst4,,MATRIX
anl4_ebit_low,analyst4,,MATRIX
anl4_ebit_median,analyst4,,MATRIX
anl4_ebit_number,analyst4,,MATRIX
anl4_ebitda_flag,analyst4,,MATRIX
anl4_epsa_flag,analyst4,,MATRIX
anl4_epsr_flag,analyst4,,MATRIX
anl4_fcf_flag,analyst4,,MATRIX
anl4_fcfps_flag,analyst4,,MATRIX
anl4_ffo_flag,analyst4,,MATRIX
anl4_ffoa_flag,analyst4,,MATRIX
anl4_flag_erbfintax,analyst4,,MATRIX
anl4_gric_flag,analyst4,,MATRIX
anl4_netdebt_flag,analyst4,,MATRIX
anl4_netprofit_flag,analyst4,,MATRIX
anl4_netprofit_high,analyst4,,MATRIX
anl4_netprofit_low,analyst4,,MATRIX
anl4_netprofit_median,analyst4,,MATRIX
anl4_netprofit_number,analyst4,,MATRIX
anl4_ptp_flag,analyst4,,MATRIX
anl4_ptp_high,analyst4,,MATRIX
anl4_ptp_low,analyst4,,MATRIX
anl4_ptp_median,analyst4,,MATRIX
anl4_ptp_number,analyst4,,MATRIX
anl4_ptpr_flag,analyst4,,MATRIX
anl4_qfv4_eps_high,analyst4,,MATRIX
anl4_qfv4_eps_low,analyst4,,MATRIX
anl4_qfv4_eps_mean,analyst4,,MATRIX
anl4_qfv4_eps_number,analyst4,,MATRIX
anl4_qfv4_median_eps,analyst4,,MATRIX
anl4_rd_exp_flag,analyst4,,MATRIX
anl4_tbve_ft,analyst4,,MATRIX
anl4_tot_gw_ft,analyst4,,MATRIX
anl4_totassets_flag,analyst4,,MATRIX
anl69_aeps_best_crncy_iso,analyst69,,MATRIX
anl69_aeps_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_aeps_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_aeps_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_aeps_best_eeps_cur_yr,analyst69,,MATRIX
anl69_aeps_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_aeps_expected_report_dt,analyst69,,MATRIX
anl69_aeps_expected_report_time,analyst69,,MATRIX
anl69_analyst_best_crncy_iso,analyst69,,MATRIX
anl69_analyst_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_analyst_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_analyst_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_analyst_best_eeps_cur_yr,analyst69,,MATRIX
anl69_analyst_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_analyst_expected_report_dt,analyst69,,MATRIX
anl69_analyst_expected_report_time,analyst69,,MATRIX
anl69_best_crncy_iso,analyst69,,MATRIX
anl69_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_best_eeps_cur_yr,analyst69,,MATRIX
anl69_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_bps_best_crncy_iso,analyst69,,MATRIX
anl69_bps_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_bps_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_bps_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_bps_best_eeps_cur_yr,analyst69,,MATRIX
anl69_bps_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_bps_expected_report_dt,analyst69,,MATRIX
anl69_bps_expected_report_time,analyst69,,MATRIX
anl69_bpss_best_crncy_iso,analyst69,,MATRIX
anl69_bpss_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_bpss_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_bpss_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_bpss_best_eeps_cur_yr,analyst69,,MATRIX
anl69_bpss_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_bpss_expected_report_dt,analyst69,,MATRIX
anl69_bpss_expected_report_time,analyst69,,MATRIX
anl69_cest_best_crncy_iso,analyst69,,MATRIX
anl69_cest_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_cest_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_cest_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_cest_best_eeps_cur_yr,analyst69,,MATRIX
anl69_cest_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_cest_expected_report_dt,analyst69,,MATRIX
anl69_cest_expected_report_time,analyst69,,MATRIX
anl69_cps_best_crncy_iso,analyst69,,MATRIX
anl69_cps_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_cps_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_cps_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_cps_best_eeps_cur_yr,analyst69,,MATRIX
anl69_cps_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_cps_expected_report_dt,analyst69,,MATRIX
anl69_cps_expected_report_time,analyst69,,MATRIX
anl69_cpss_best_crncy_iso,analyst69,,MATRIX
anl69_cpss_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_cpss_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_cpss_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_cpss_best_eeps_cur_yr,analyst69,,MATRIX
anl69_cpss_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_cpss_expected_report_dt,analyst69,,MATRIX
anl69_cpss_expected_report_time,analyst69,,MATRIX
anl69_dps_best_crncy_iso,analyst69,,MATRIX
anl69_dps_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_dps_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_dps_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_dps_best_eeps_cur_yr,analyst69,,MATRIX
anl69_dps_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_dps_dif_best_crncy_iso,analyst69,,MATRIX
anl69_dps_dif_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_dps_dif_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_dps_dif_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_dps_dif_best_eeps_cur_yr,analyst69,,MATRIX
anl69_dps_dif_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_dps_dif_expected_report_dt,analyst69,,MATRIX
anl69_dps_dif_expected_report_time,analyst69,,MATRIX
anl69_dps_expected_report_dt,analyst69,,MATRIX
anl69_dps_expected_report_time,analyst69,,MATRIX
anl69_ebit_best_crncy_iso,analyst69,,MATRIX
anl69_ebit_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_ebit_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_ebit_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_ebit_best_eeps_cur_yr,analyst69,,MATRIX
anl69_ebit_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_ebit_expected_report_dt,analyst69,,MATRIX
anl69_ebit_expected_report_time,analyst69,,MATRIX
anl69_ebitda_best_crncy_iso,analyst69,,MATRIX
anl69_ebitda_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_ebitda_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_ebitda_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_ebitda_best_eeps_cur_yr,analyst69,,MATRIX
anl69_ebitda_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_ebitda_expected_report_dt,analyst69,,MATRIX
anl69_ebitda_expected_report_time,analyst69,,MATRIX
anl69_eps_best_crncy_iso,analyst69,,MATRIX
anl69_eps_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_eps_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_eps_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_eps_best_eeps_cur_yr,analyst69,,MATRIX
anl69_eps_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_eps_dif_best_crncy_iso,analyst69,,MATRIX
anl69_eps_dif_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_eps_dif_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_eps_dif_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_eps_dif_best_eeps_cur_yr,analyst69,,MATRIX
anl69_eps_dif_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_eps_dif_expected_report_dt,analyst69,,MATRIX
anl69_eps_dif_expected_report_time,analyst69,,MATRIX
anl69_eps_expected_report_dt,analyst69,,MATRIX
anl69_eps_expected_report_time,analyst69,,MATRIX
anl69_eqy_best_crncy_iso,analyst69,,MATRIX
anl69_eqy_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_eqy_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_eqy_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_eqy_best_eeps_cur_yr,analyst69,,MATRIX
anl69_eqy_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_eqy_expected_report_dt,analyst69,,MATRIX
anl69_eqy_expected_report_time,analyst69,,MATRIX
anl69_expected_report_dt,analyst69,,MATRIX
anl69_expected_report_time,analyst69,,MATRIX
anl69_ffops_best_crncy_iso,analyst69,,MATRIX
anl69_ffops_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_ffops_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_ffops_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_ffops_best_eeps_cur_yr,analyst69,,MATRIX
anl69_ffops_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_ffops_expected_report_dt,analyst69,,MATRIX
anl69_ffops_expected_report_time,analyst69,,MATRIX
anl69_ltg_best_crncy_iso,analyst69,,MATRIX
anl69_ltg_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_ltg_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_ltg_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_ltg_best_eeps_cur_yr,analyst69,,MATRIX
anl69_ltg_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_ltg_dif_best_crncy_iso,analyst69,,MATRIX
anl69_ltg_dif_best_cur_fiscal_qtr_period,analyst69,,MATRIX
anl69_ltg_dif_best_cur_fiscal_semi_year_period,analyst69,,MATRIX
anl69_ltg_dif_best_cur_fiscal_year_period,analyst69,,MATRIX
anl69_ltg_dif_best_eeps_cur_yr,analyst69,,MATRIX
anl69_ltg_dif_best_eeps_nxt_yr,analyst69,,MATRIX
anl69_ltg_dif_expected_report_dt,analyst69,,MATRIX
